avg_ipt,bytes_in,bytes_out,dest_ip,dest_port,entropy,num_pkts_out,num_pkts_in,proto,src_ip,src_port,time_end,time_start,total_entropy,label,duration
136,7,0,786,23,2.807355,3,2,6,786,56205,1655069297337188,1655069297068272,19.651487,outlier,0.268916
0,0,0,786,4208,0.0,1,0,6,786,47613,1655069299971929,1655069299971929,0.0,outlier,0.0
0,0,0,786,445,0.0,4,3,6,786,16278,1655069302048398,1655069301375266,0.0,outlier,0.673132
0,0,0,786,6408,0.0,1,0,6,786,47613,1655069302049066,1655069302049066,0.0,outlier,0.0
180,7,0,786,23,2.807355,3,2,6,786,41320,165506930384057,1655069303485101,19.651487,outlier,0.355469
219,1359,761,786,22,6.920696,12,14,6,786,36138,1655069349230696,165506934639861,14671.876,outlier,2.832086
2824.5,0,600,786,67,1.603183,2,0,17,786,68,1655069353133685,1655069347483706,961.9097,benign,5.649979
253.33333333333334,1359,745,786,22,6.927589,12,14,6,786,42204,1655069352735028,1655069349435482,14575.647,outlier,3.299546
0.14285714285714285,0,8866,786,9200,2.798615,9,4,6,786,47940,1655069358054577,1655069358053286,24812.523,benign,0.001291
148,12,12,786,5900,2.886842,5,5,6,786,50302,1655069358336458,1655069357891798,69.28421,outlier,0.44466
0,0,0,786,63273,0.0,1,0,6,786,47613,165506935451256,165506935451256,0.0,outlier,0.0
0,0,1654,786,9200,5.098688,2,1,6,786,47780,1655069355301043,1655069355301007,8433.23,benign,3.6E-5
139.58333333333334,1359,745,786,22,6.950492,14,14,6,786,35206,1655069359714942,1655069357950245,14623.836,outlier,1.764697
160.5,12,12,786,5900,2.886842,5,5,6,786,57838,1655069361697042,1655069361218659,69.28421,outlier,0.478383
0,0,0,786,24977,0.0,1,0,6,786,47613,1655069362299587,1655069362299587,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069357361213,1655069357361139,47.999996,outlier,7.4E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069361862556,1655069361862443,47.999996,malicious,1.13E-4
0,0,0,786,49868,0.0,1,0,6,786,47613,1655069368407419,1655069368407419,0.0,outlier,0.0
0,0,0,786,41479,0.0,1,0,6,786,47613,1655069369001816,1655069369001816,0.0,outlier,0.0
0,0,0,786,49201,0.0,1,0,6,786,47613,1655069369719397,1655069369719397,0.0,outlier,0.0
196.58333333333334,1359,745,786,22,6.956233,12,14,6,786,57920,1655069370518089,1655069367985432,14635.913,outlier,2.532657
0,0,0,786,14124,0.0,1,0,6,786,47613,1655069370399027,1655069370399027,0.0,outlier,0.0
0,0,0,786,63000,0.0,1,0,6,786,47613,1655069372692741,1655069372692741,0.0,outlier,0.0
0,0,0,786,45362,0.0,1,0,6,786,47613,165506937286474,165506937286474,0.0,outlier,0.0
3726,0,600,786,67,1.6265,2,0,17,786,68,1655069376404734,165506936895203,975.9001,benign,7.452704
0,0,0,786,40320,0.0,1,0,6,786,47613,165506937818553,165506937818553,0.0,outlier,0.0
0,0,0,786,21252,0.0,1,0,6,786,47613,1655069378799246,1655069378799246,0.0,outlier,0.0
33,7,0,786,23,2.807355,3,2,6,786,54842,1655069378906182,1655069378855695,19.651487,outlier,0.050487
0,8,8,786,"",3.0,1,1,1,786,"",1655069373442326,1655069373442201,47.999996,malicious,1.25E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069374711608,1655069374711517,47.999996,outlier,9.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",165506937551154,1655069375511372,47.999996,outlier,1.68E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069376187227,1655069376187132,47.999996,outlier,9.5E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069378177378,165506937817724,47.999996,outlier,1.38E-4
4.5,48,48,786,123,5.063722,1,1,17,786,123,1655069378907612,1655069378898098,486.11728,outlier,0.009514
0,0,0,786,179,0.0,4,2,6,786,50782,1655069380116185,165506936997142,0.0,outlier,10.144765
0,0,0,786,15020,0.0,1,0,6,786,47613,1655069387651013,1655069387651013,0.0,outlier,0.0
0,0,0,786,45105,0.0,1,0,6,786,47613,1655069389183316,1655069389183316,0.0,outlier,0.0
137,1359,745,786,22,6.918405,12,14,6,786,42965,1655069391019544,1655069389290786,14556.323,outlier,1.728758
0,0,0,786,44081,0.0,1,0,6,786,47613,165506939068674,165506939068674,0.0,outlier,0.0
0,0,0,786,26785,0.0,1,0,6,786,47613,1655069391532275,1655069391532275,0.0,outlier,0.0
0,0,0,786,33897,0.0,1,0,6,786,47613,1655069391762115,1655069391762115,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069386095177,1655069386095079,47.999996,malicious,9.8E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069387650889,1655069387650766,47.999996,outlier,1.23E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069398982397,1655069398982311,47.999996,outlier,8.6E-5
0,0,0,786,42782,0.0,1,0,6,786,47613,1655069363450166,1655069363450166,0.0,outlier,0.0
0,0,0,786,42524,0.0,1,0,6,786,47613,165506936346875,165506936346875,0.0,outlier,0.0
148.5,12,12,786,5900,2.886842,5,5,6,786,33340,1655069364632634,1655069364185999,69.28421,outlier,0.446635
0.2,0,12333,786,9200,2.194684,12,5,6,786,47942,1655069364610635,1655069364607661,27067.033,benign,0.002974
0,0,0,786,3306,0.0,1,5,6,786,42903,1655069353453631,1655069353453631,0.0,outlier,0.0
223.83333333333334,1359,745,786,22,6.924083,12,15,6,786,41086,1655069367095934,1655069364194435,14568.271,outlier,2.901499
0,0,0,786,14423,0.0,1,0,6,786,47613,1655069367756168,1655069367756168,0.0,outlier,0.0
0,0,0,786,48137,0.0,1,0,6,786,47613,1655069368295916,1655069368295916,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069362932263,1655069362932172,47.999996,outlier,9.1E-5
0,4,4,786,"",2.0,1,1,1,786,"",1655069366800773,1655069366800665,16.0,outlier,1.08E-4
83.81,13922,14496,786,8443,2.737212,172,123,6,786,43520,1655069411283934,1655069398474836,77786.086,outlier,12.809098
0,0,0,786,5856,0.0,1,0,6,786,47613,1655069412490498,1655069412490498,0.0,outlier,0.0
0,0,0,786,22313,0.0,1,0,6,786,47613,1655069418093986,1655069418093986,0.0,outlier,0.0
0,0,0,786,9200,0.0,2,1,6,786,47940,1655069418107839,1655069418106686,0.0,benign,0.001153
357914158,1518,9208,786,9200,3.720029,12,6,6,786,47786,1655069420156195,1655069417510504,39901.035,benign,2.645691
381.75,2696,864,786,8443,7.752989,11,11,6,786,43524,16550694225249,1655069419466622,27600.64,outlier,3.058278
0,0,0,786,23,0.0,2,1,6,786,54842,1655069424032367,1655069423990402,0.0,outlier,0.041965
0,0,0,786,23519,0.0,1,0,6,786,47613,165506942834999,165506942834999,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069415036976,1655069415036874,47.999996,malicious,1.02E-4
0,8,8,786,"",3.0,1,1,1,786,"",165506941783282,1655069417832684,47.999996,malicious,1.36E-4
0,8,8,786,"",2.75,1,1,1,786,"",1655069425188689,1655069425188602,43.999996,malicious,8.7E-5
148,12,12,786,5900,2.886842,5,5,6,786,39238,1655069431611049,165506943116585,69.28421,outlier,0.445199
0,0,0,786,36425,0.0,1,0,6,786,47613,1655069434313702,1655069434313702,0.0,outlier,0.0
0,0,0,786,15086,0.0,1,0,6,786,47613,1655069441204617,1655069441204617,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069432868631,1655069432868513,47.999996,malicious,1.18E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655069437614588,1655069437614486,114.267365,malicious,1.02E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655069438491083,1655069438490988,114.267365,outlier,9.5E-5
66.5,147,137,786,5555,5.10281,6,5,6,786,48742,1655069463965423,1655069462668021,1449.1981,outlier,1.297402
0,0,0,786,52361,0.0,1,0,6,786,47613,1655069466437191,1655069466437191,0.0,outlier,0.0
145,12,12,786,5900,2.886842,5,5,6,786,37140,165506946878011,1655069468343777,69.28421,outlier,0.436333
148,12,12,786,5900,2.886842,5,5,6,786,37644,165506946917131,1655069468725113,69.28421,outlier,0.446197
5.5,48,48,786,123,4.444731,1,1,17,786,123,1655069472909784,1655069472898077,426.69415,outlier,0.011707
61.5,19,43,786,3389,3.678133,4,3,6,786,53035,1655069444580205,1655069444390895,228.04424,outlier,0.18931
0,0,0,786,5373,0.0,1,0,6,786,47613,1655069445230639,1655069445230639,0.0,outlier,0.0
0,0,0,786,36833,0.0,1,0,6,786,47613,1655069445963064,1655069445963064,0.0,outlier,0.0
0,56,56,786,"",0.98453,1,1,1,786,"",1655069467524508,1655069467524415,110.26736,outlier,9.3E-5
0,0,0,786,13662,0.0,1,0,6,786,47613,1655069447826474,1655069447826474,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069468322699,165506946832254,47.999996,outlier,1.59E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655069469874632,1655069469874488,114.267365,outlier,1.44E-4
0,0,0,786,41307,0.0,1,0,6,786,47613,1655069448424655,1655069448424655,0.0,outlier,0.0
277,1359,745,786,22,6.912449,12,14,6,786,58744,1655069451102158,1655069447486386,14543.793,outlier,3.615772
0,56,56,786,"",1.020244,1,1,1,786,"",1655069471257487,1655069471257342,114.267365,malicious,1.45E-4
0,0,0,786,2522,0.0,1,0,6,786,47613,1655069450984586,1655069450984586,0.0,outlier,0.0
0,56,56,786,"",0.98453,1,1,1,786,"",1655069475948759,1655069475948627,110.26736,malicious,1.32E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655069477220747,165506947722063,114.267365,outlier,1.17E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655069459538273,1655069459538174,114.267365,outlier,9.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069459813226,1655069459813145,47.999996,malicious,8.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069522532169,1655069522532088,47.999996,malicious,8.1E-5
143.91666666666666,1359,745,786,22,6.918824,12,14,6,786,33774,1655069533933026,1655069532111486,14557.206,outlier,1.82154
0,0,0,786,6873,0.0,1,0,6,786,47613,1655069536065515,1655069536065515,0.0,outlier,0.0
5.5,48,48,786,123,4.513647,1,1,17,786,123,165506953790953,1655069537898024,433.3101,outlier,0.011506
0,0,0,786,48600,0.0,1,0,6,786,47613,1655069539233049,1655069539233049,0.0,outlier,0.0
171.25,1359,745,786,22,6.889608,12,14,6,786,53306,1655069542593848,165506954040307,14495.735,outlier,2.190778
0,0,0,786,59646,0.0,1,0,6,786,47613,1655069542897274,1655069542897274,0.0,outlier,0.0
0,0,0,786,13869,0.0,1,0,6,786,47613,165506954431186,165506954431186,0.0,outlier,0.0
0,0,0,786,28816,0.0,1,0,6,786,47613,1655069554706688,1655069554706688,0.0,outlier,0.0
0,0,0,786,49171,0.0,1,0,6,786,47613,1655069545932874,1655069545932874,0.0,outlier,0.0
0,0,0,786,42506,0.0,1,0,6,786,47613,1655069557500721,1655069557500721,0.0,outlier,0.0
195,0,14,786,6379,3.128085,4,4,6,786,35335,1655069547752915,1655069547361429,43.793194,outlier,0.391486
940.3333333333334,1359,745,786,22,6.935667,16,14,6,786,38764,1655069548481644,1655069536994181,14592.643,outlier,11.487463
0,0,0,786,57202,0.0,1,0,6,786,47613,1655069561187062,1655069561187062,0.0,outlier,0.0
0,0,0,786,56913,0.0,1,0,6,786,47613,1655069562582688,1655069562582688,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069542135925,1655069542135864,47.999996,malicious,6.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069542511799,1655069542511736,47.999996,outlier,6.3E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655069545013733,1655069545013654,43.999996,malicious,7.9E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655069547547724,1655069547547602,43.999996,outlier,1.22E-4
0,56,56,786,"",2.426024,1,1,1,786,"",165506954869683,16550695486967,271.71475,outlier,1.3E-4
0,8,8,786,"",3.0,1,1,1,786,"",165506956357983,1655069563579724,47.999996,malicious,1.06E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069566104837,1655069566104698,47.999996,malicious,1.39E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069566298178,1655069566298071,47.999996,malicious,1.07E-4
0,0,0,786,33390,0.0,3,1,6,786,44735,1655069530393053,1655069530353872,0.0,outlier,0.039181
299.3333333333333,1359,745,786,22,6.920631,12,14,6,786,53600,1655069530806847,1655069526921832,14561.008,outlier,3.885015
0,8,8,786,"",3.0,1,1,1,786,"",1655069524574959,165506952457489,47.999996,malicious,6.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069531054908,1655069531054825,47.999996,outlier,8.3E-5
0,0,0,786,50003,0.0,1,0,6,786,47613,1655069568962055,1655069568962055,0.0,outlier,0.0
0,0,0,786,60981,0.0,1,0,6,786,47613,1655069569907126,1655069569907126,0.0,outlier,0.0
5,48,48,786,123,5.081799,1,1,17,786,123,1655069572908495,1655069572898037,487.85266,outlier,0.010458
58,0,47,786,37687,4.155132,5,3,6,786,65275,1655069573716437,1655069573600827,195.29121,outlier,0.11561
0,0,0,786,57875,0.0,1,0,6,786,47613,1655069574767366,1655069574767366,0.0,outlier,0.0
0,0,0,786,48261,0.0,1,0,6,786,47613,165506957688874,165506957688874,0.0,outlier,0.0
144,12,12,786,5900,2.886842,5,5,6,786,54200,1655069579211862,1655069578778054,69.28421,outlier,0.433808
0,0,0,786,8621,0.0,2,1,6,786,28642,1655069243412298,1655069243310147,0.0,outlier,0.102151
0,0,0,786,55938,0.0,1,0,6,786,47613,1655069243819215,1655069243819215,0.0,outlier,0.0
0,0,0,786,35520,0.0,1,0,6,786,47613,1655069581002576,1655069581002576,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069241842024,1655069241841938,47.999996,malicious,8.6E-5
0,0,0,786,6399,0.0,1,0,6,786,47613,1655069583111616,1655069583111616,0.0,outlier,0.0
0,0,0,786,40578,0.0,1,0,6,786,47613,1655069583171245,1655069583171245,0.0,outlier,0.0
0,0,0,786,50339,0.0,1,0,6,786,47613,1655069584042625,1655069584042625,0.0,outlier,0.0
0,0,0,786,13944,0.0,1,0,6,786,47613,1655069584053067,1655069584053067,0.0,outlier,0.0
0,0,0,786,15951,0.0,1,0,6,786,47613,1655069585852898,1655069585852898,0.0,outlier,0.0
0,0,0,786,17413,0.0,1,0,6,786,47613,1655069588614478,1655069588614478,0.0,outlier,0.0
5,48,48,786,123,5.085231,1,1,17,786,123,165506958890839,1655069588898051,488.18216,outlier,0.010339
0,0,0,786,54528,0.0,1,0,6,786,47613,1655069592567147,1655069592567147,0.0,outlier,0.0
0,0,0,786,62261,0.0,1,0,6,786,47613,1655069597232736,1655069597232736,0.0,outlier,0.0
0,0,0,786,1422,0.0,1,0,6,786,47613,1655069597685323,1655069597685323,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069572197124,1655069572197036,47.999996,malicious,8.8E-5
0,0,2700,786,9200,5.077735,2,1,6,786,47994,1655069601978393,1655069601978364,13709.885,benign,2.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069576280601,1655069576280465,47.999996,outlier,1.36E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069579456371,1655069579456276,47.999996,malicious,9.5E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069579959391,1655069579959192,47.999996,malicious,1.99E-4
0,8,8,786,"",3.0,1,1,1,786,"",165506958783258,1655069587832479,47.999996,malicious,1.01E-4
5.5,48,48,786,123,4.65267,1,1,17,786,123,1655069602909472,1655069602897999,446.6563,outlier,0.011473
0,0,1654,786,9200,5.098688,2,1,6,786,47794,1655069603322153,1655069603322126,8433.23,benign,2.7E-5
0,0,3715,786,9200,5.117917,3,1,6,786,47784,1655069604008394,1655069604008331,19013.06,benign,6.3E-5
0,0,0,786,52706,0.0,1,0,6,786,47613,1655069604806747,1655069604806747,0.0,outlier,0.0
0,0,0,786,62681,0.0,1,0,6,786,47613,165506960516608,165506960516608,0.0,outlier,0.0
171.83333333333334,1359,745,786,22,6.950424,12,14,6,786,43936,1655069607594768,1655069605396187,14623.691,outlier,2.198581
139.41666666666666,1359,745,786,22,6.930336,14,14,6,786,35414,1655069607314381,1655069605552235,14581.426,outlier,1.762146
0,0,0,786,60568,0.0,1,0,6,786,47613,1655069607438131,1655069607438131,0.0,outlier,0.0
0,0,0,786,22,0.0,2,1,6,786,35148,1655069608463116,1655069608418222,0.0,outlier,0.044894
134.8181818181818,488,9208,786,9200,3.087402,11,6,6,786,47780,1655069610180747,1655069608694681,29935.445,benign,1.486066
0,0,0,786,38996,0.0,1,0,6,786,47613,1655069610489006,1655069610489006,0.0,outlier,0.0
0,0,3278,786,9200,5.164558,3,1,6,786,47942,1655069610565221,1655069610565184,16929.422,benign,3.7E-5
0,0,0,786,14249,0.0,1,0,6,786,47613,165506961094987,165506961094987,0.0,outlier,0.0
0,0,0,786,14122,0.0,1,0,6,786,47613,1655069611021061,1655069611021061,0.0,outlier,0.0
279.1666666666667,1359,745,786,22,6.934155,12,14,6,786,49262,1655069611326029,165506960768243,14589.461,outlier,3.643599
1,0,1441,786,9200,5.192132,3,2,6,786,48044,1655069611530807,1655069611529255,7481.8623,benign,0.001552
0.1,0,12333,786,9200,2.194684,12,7,6,786,48046,1655069612646508,1655069612645201,27067.033,benign,0.001307
198.41666666666666,1359,745,786,22,6.945134,14,14,6,786,58286,1655069613384498,1655069610826096,14612.5625,outlier,2.558402
0,8,8,786,"",3.0,1,1,1,786,"",1655069602210572,1655069602210474,47.999996,malicious,9.8E-5
0,8,8,786,"",3.0,1,1,1,786,"",165506960289546,1655069602895348,47.999996,malicious,1.12E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069603299161,165506960329906,47.999996,malicious,1.01E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069607668023,1655069607667955,47.999996,outlier,6.8E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069610612837,1655069610612753,47.999996,malicious,8.4E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069611153444,1655069611153324,47.999996,outlier,1.2E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655069613377655,1655069613377571,47.999996,malicious,8.4E-5
0,0,0,786,33567,0.0,1,0,6,786,47613,1655069623085745,1655069623085745,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069622751989,1655069622751813,47.999996,malicious,1.76E-4
147.16666666666666,1359,745,786,22,6.933658,16,14,6,786,59236,165506961396033,1655069612117354,14588.417,outlier,1.842976
0,0,0,786,34773,0.0,1,0,6,786,47613,1655069614273326,1655069614273326,0.0,outlier,0.0
221.66666666666666,1359,745,786,22,6.943678,12,14,6,786,57106,1655069614978484,1655069612148413,14609.498,outlier,2.830071
0,0,0,786,4525,0.0,1,0,6,786,47613,1655069617020202,1655069617020202,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",165506961537386,1655069615373771,47.999996,outlier,8.9E-5
32,0,82,786,48100,3.415478,6,6,6,786,46642,1655069646545773,1655069646447297,280.06918,outlier,0.098476
0,0,0,786,47613,0.0,17,0,6,786,8207,1655069658903139,16550696285378,0.0,outlier,30.36534
232,1359,745,786,22,6.937449,12,14,6,786,50478,1655069649242588,1655069646251835,14596.394,outlier,2.990753
0,0,0,786,10041,0.0,1,0,6,786,47613,1655069652124517,1655069652124517,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069646806495,1655069646806442,47.999996,outlier,5.3E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069650700464,1655069650700399,47.999996,malicious,6.5E-5
149,12,12,786,5900,2.886842,5,5,6,786,49008,1655069719647009,1655069719198901,69.28421,outlier,0.448108
0,0,0,786,17803,0.0,1,0,6,786,47613,1655069720702542,1655069720702542,0.0,outlier,0.0
213.28235294117647,5619,5093,786,22,6.187364,58,86,6,786,47270,1655069655377915,1655069636700695,66279.04,outlier,18.67722
0,0,0,786,49950,0.0,1,0,6,786,47613,1655069632074833,1655069632074833,0.0,outlier,0.0
1431656815,593,1654,786,9200,6.107407,3,2,6,786,47794,1655069727333558,1655069724182526,13723.343,benign,3.151032
0,0,0,786,33781,0.0,1,0,6,786,47613,165506965429426,165506965429426,0.0,outlier,0.0
1073742818.5,388,3715,786,9200,5.544014,4,2,6,786,47784,1655069728020811,1655069724040849,22747.088,benign,3.979962
145,12,12,786,5900,2.886842,5,5,6,786,51082,1655069654743328,1655069654303331,69.28421,outlier,0.439997
0,0,0,786,25586,0.0,1,0,6,786,47613,1655069638731852,1655069638731852,0.0,outlier,0.0
144.5,12,12,786,5900,2.886842,5,5,6,786,47026,1655069729191513,1655069728755777,69.28421,outlier,0.435736
0,0,0,786,45007,0.0,1,0,6,786,47613,165506965565433,165506965565433,0.0,outlier,0.0
253,1359,745,786,22,6.940281,12,14,6,786,47828,165506964200619,1655069638710734,14602.351,outlier,3.295456
0,0,0,786,48100,0.0,2,1,6,786,30369,1655069643227052,1655069643125327,0.0,outlier,0.101725
6590.666666666667,0,900,786,67,1.635117,3,0,17,786,68,1655069659730573,1655069639957881,1471.6049,benign,19.772692
0,0,0,786,48100,0.0,3,1,6,786,54544,1655069644814718,1655069643693937,0.0,outlier,1.120781
0,0,0,786,62853,0.0,1,0,6,786,47613,1655069662290317,1655069662290317,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655069631047843,1655069631047746,47.999996,malicious,9.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655069634193418,1655069634193333,47.999996,malicious,8.5E-5
0,8,8,786,"",3.0,1,1,1,786,"",165506963566846,1655069635668364,47.999996,outlier,9.6E-5
81037134.6981132,866,13335,786,9200,3.835315,61,17,6,786,47794,165506966417703,1655069663328592,54465.31,benign,0.848438
1431655772,395,2700,786,9200,5.62911,3,2,6,786,47784,1655069664035916,1655069664014744,17422.096,benign,0.021172
137.33333333333334,1359,745,786,22,6.918109,12,14,6,786,52816,1655069667447769,1655069665716174,14555.701,outlier,1.731595
0,0,0,786,15375,0.0,1,0,6,786,47613,1655069741842251,1655069741842251,0.0,outlier,0.0
0,0,0,786,57438,0.0,1,0,6,786,47613,1655069667928493,1655069667928493,0.0,outlier,0.0
66.52777777777777,7127,7775,786,5060,3.51071,18,18,17,786,16175,1655069744117296,1655069741709884,52316.6,outlier,2.407412
0,0,0,786,60859,0.0,1,0,6,786,47613,1655069743205548,1655069743205548,0.0,outlier,0.0
0,0,0,786,38332,0.0,1,0,6,786,47613,1655069743326413,1655069743326413,0.0,outlier,0.0
0,0,0,786,39163,0.0,1,0,6,786,47613,1655069745410211,1655069745410211,0.0,outlier,0.0
0,0,0,786,36001,0.0,1,0,6,786,47613,1655069745763581,1655069745763581,0.0,outlier,0.0
0,0,0,786,25944,0.0,1,0,6,786,47613,1655069672198322,1655069672198322,0.0,outlier,0.0
0,0,0,786,21016,0.0,1,0,6,786,47613,1655069672444602,1655069672444602,0.0,outlier,0.0
0,0,0,786,30675,0.0,1,0,6,786,47613,1655069749426022,1655069749426022,0.0,outlier,0.0
0,0,0,786,19913,0.0,1,0,6,786,47613,1655069749461626,1655069749461626,0.0,outlier,0.0
0,0,0,786,20808,0.0,1,0,6,786,47613,1655069674038478,1655069674038478,0.0,outlier,0.0
0,0,0,786,4633,0.0,2,21,6,786,47613,1655069731012684,1655069731011954,0.0,outlier,7.3E-4
268,7,0,786,23,2.807355,3,2,6,786,60821,1655069677813431,1655069677279838,19.651487,outlier,0.533593
231.91666666666666,1359,745,786,22,6.917136,15,14,6,786,57300,1655069752780001,1655069749790394,14553.654,outlier,2.989607
